Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,Year,Disaster Type,Iso,Country Name,Occurrence,Total deaths,Injured,Affected,Homeless,Total affected,Total damage
Japan,JPN,"Population, total",SP.POP.TOTL,"92,500,572","94,943,000","95,832,000","96,812,000","97,826,000","98,883,000","99,790,000","100,725,000","101,061,000","103,172,000","104,345,000","105,697,000","107,188,000","108,079,000","110,162,000","111,940,000","112,771,000","113,863,000","114,898,000","115,870,000","116,782,000","117,648,000","118,449,000","119,259,000","120,018,000","120,754,000","121,492,000","122,091,000","122,613,000","123,116,000","123,537,000","123,921,000","124,229,000","124,536,000","124,961,000","125,439,000","125,757,000","126,057,000","126,400,000","126,631,000","126,843,000","127,149,000","127,445,000","127,718,000","127,761,000","127,773,000","127,854,000","128,001,000","128,063,000","128,047,000","128,070,000","127,817,277","127,561,489","127,338,621","127,131,800","126,958,472",null,1977,Drought,JPN,Japan,1,null,null,null,null,null,null
Japan,JPN,"Population, total",SP.POP.TOTL,"92,500,572","94,943,000","95,832,000","96,812,000","97,826,000","98,883,000","99,790,000","100,725,000","101,061,000","103,172,000","104,345,000","105,697,000","107,188,000","108,079,000","110,162,000","111,940,000","112,771,000","113,863,000","114,898,000","115,870,000","116,782,000","117,648,000","118,449,000","119,259,000","120,018,000","120,754,000","121,492,000","122,091,000","122,613,000","123,116,000","123,537,000","123,921,000","124,229,000","124,536,000","124,961,000","125,439,000","125,757,000","126,057,000","126,400,000","126,631,000","126,843,000","127,149,000","127,445,000","127,718,000","127,761,000","127,773,000","127,854,000","128,001,000","128,063,000","128,047,000","128,070,000","127,817,277","127,561,489","127,338,621","127,131,800","126,958,472",null,1977,Epidemic,JPN,Japan,1,1,null,74,null,74,null
Japan,JPN,"Population, total",SP.POP.TOTL,"92,500,572","94,943,000","95,832,000","96,812,000","97,826,000","98,883,000","99,790,000","100,725,000","101,061,000","103,172,000","104,345,000","105,697,000","107,188,000","108,079,000","110,162,000","111,940,000","112,771,000","113,863,000","114,898,000","115,870,000","116,782,000","117,648,000","118,449,000","119,259,000","120,018,000","120,754,000","121,492,000","122,091,000","122,613,000","123,116,000","123,537,000","123,921,000","124,229,000","124,536,000","124,961,000","125,439,000","125,757,000","126,057,000","126,400,000","126,631,000","126,843,000","127,149,000","127,445,000","127,718,000","127,761,000","127,773,000","127,854,000","128,001,000","128,063,000","128,047,000","128,070,000","127,817,277","127,561,489","127,338,621","127,131,800","126,958,472",null,1977,Flood,JPN,Japan,1,5,null,null,null,null,12000000
Japan,JPN,"Population, total",SP.POP.TOTL,"92,500,572","94,943,000","95,832,000","96,812,000","97,826,000","98,883,000","99,790,000","100,725,000","101,061,000","103,172,000","104,345,000","105,697,000","107,188,000","108,079,000","110,162,000","111,940,000","112,771,000","113,863,000","114,898,000","115,870,000","116,782,000","117,648,000","118,449,000","119,259,000","120,018,000","120,754,000","121,492,000","122,091,000","122,613,000","123,116,000","123,537,000","123,921,000","124,229,000","124,536,000","124,961,000","125,439,000","125,757,000","126,057,000","126,400,000","126,631,000","126,843,000","127,149,000","127,445,000","127,718,000","127,761,000","127,773,000","127,854,000","128,001,000","128,063,000","128,047,000","128,070,000","127,817,277","127,561,489","127,338,621","127,131,800","126,958,472",null,1977,Storm,JPN,Japan,2,32,45,5000,8000,13045,null
Japan,JPN,"Population, total",SP.POP.TOTL,"92,500,572","94,943,000","95,832,000","96,812,000","97,826,000","98,883,000","99,790,000","100,725,000","101,061,000","103,172,000","104,345,000","105,697,000","107,188,000","108,079,000","110,162,000","111,940,000","112,771,000","113,863,000","114,898,000","115,870,000","116,782,000","117,648,000","118,449,000","119,259,000","120,018,000","120,754,000","121,492,000","122,091,000","122,613,000","123,116,000","123,537,000","123,921,000","124,229,000","124,536,000","124,961,000","125,439,000","125,757,000","126,057,000","126,400,000","126,631,000","126,843,000","127,149,000","127,445,000","127,718,000","127,761,000","127,773,000","127,854,000","128,001,000","128,063,000","128,047,000","128,070,000","127,817,277","127,561,489","127,338,621","127,131,800","126,958,472",null,1977,Volcanic activity,JPN,Japan,1,3,null,10000,null,10000,22000000
Japan,JPN,"Population, total",SP.POP.TOTL,"92,500,572","94,943,000","95,832,000","96,812,000","97,826,000","98,883,000","99,790,000","100,725,000","101,061,000","103,172,000","104,345,000","105,697,000","107,188,000","108,079,000","110,162,000","111,940,000","112,771,000","113,863,000","114,898,000","115,870,000","116,782,000","117,648,000","118,449,000","119,259,000","120,018,000","120,754,000","121,492,000","122,091,000","122,613,000","123,116,000","123,537,000","123,921,000","124,229,000","124,536,000","124,961,000","125,439,000","125,757,000","126,057,000","126,400,000","126,631,000","126,843,000","127,149,000","127,445,000","127,718,000","127,761,000","127,773,000","127,854,000","128,001,000","128,063,000","128,047,000","128,070,000","127,817,277","127,561,489","127,338,621","127,131,800","126,958,472",null,1978,Earthquake,JPN,Japan,2,53,619,2098,null,2717,865000000
Japan,JPN,"Population, total",SP.POP.TOTL,"92,500,572","94,943,000","95,832,000","96,812,000","97,826,000","98,883,000","99,790,000","100,725,000","101,061,000","103,172,000","104,345,000","105,697,000","107,188,000","108,079,000","110,162,000","111,940,000","112,771,000","113,863,000","114,898,000","115,870,000","116,782,000","117,648,000","118,449,000","119,259,000","120,018,000","120,754,000","121,492,000","122,091,000","122,613,000","123,116,000","123,537,000","123,921,000","124,229,000","124,536,000","124,961,000","125,439,000","125,757,000","126,057,000","126,400,000","126,631,000","126,843,000","127,149,000","127,445,000","127,718,000","127,761,000","127,773,000","127,854,000","128,001,000","128,063,000","128,047,000","128,070,000","127,817,277","127,561,489","127,338,621","127,131,800","126,958,472",null,1978,Epidemic,JPN,Japan,1,null,null,2000000,null,2000000,null
Jordan,JOR,"Population, total",SP.POP.TOTL,"888,632","927,850","962,783","1,000,506","1,050,725","1,119,798","1,210,948","1,320,414","1,438,986","1,553,585","1,654,769","1,739,903","1,811,870","1,873,548","1,929,939","1,985,121","2,039,114","2,091,716","2,146,662","2,208,562","2,280,670","2,365,665","2,462,968","2,568,582","2,676,515","2,782,885","2,884,065","2,982,349","3,086,664","3,209,466","3,358,453","3,538,663","3,743,944","3,957,221","4,154,813","4,320,158","4,448,113","4,545,248","4,621,329","4,691,402","4,767,476","4,850,227","4,938,935","5,042,538","5,171,633","5,332,982","5,530,218","5,759,424","6,010,035","6,266,865","6,517,912","6,760,371","6,994,451","7,214,832","7,416,083","7,594,547",null,1963,Flood,JOR,Jordan,1,25,null,null,null,null,null
Jordan,JOR,"Population, total",SP.POP.TOTL,"888,632","927,850","962,783","1,000,506","1,050,725","1,119,798","1,210,948","1,320,414","1,438,986","1,553,585","1,654,769","1,739,903","1,811,870","1,873,548","1,929,939","1,985,121","2,039,114","2,091,716","2,146,662","2,208,562","2,280,670","2,365,665","2,462,968","2,568,582","2,676,515","2,782,885","2,884,065","2,982,349","3,086,664","3,209,466","3,358,453","3,538,663","3,743,944","3,957,221","4,154,813","4,320,158","4,448,113","4,545,248","4,621,329","4,691,402","4,767,476","4,850,227","4,938,935","5,042,538","5,171,633","5,332,982","5,530,218","5,759,424","6,010,035","6,266,865","6,517,912","6,760,371","6,994,451","7,214,832","7,416,083","7,594,547",null,1965,Flood,JOR,Jordan,1,8,null,500,null,500,1000000
Jordan,JOR,"Population, total",SP.POP.TOTL,"888,632","927,850","962,783","1,000,506","1,050,725","1,119,798","1,210,948","1,320,414","1,438,986","1,553,585","1,654,769","1,739,903","1,811,870","1,873,548","1,929,939","1,985,121","2,039,114","2,091,716","2,146,662","2,208,562","2,280,670","2,365,665","2,462,968","2,568,582","2,676,515","2,782,885","2,884,065","2,982,349","3,086,664","3,209,466","3,358,453","3,538,663","3,743,944","3,957,221","4,154,813","4,320,158","4,448,113","4,545,248","4,621,329","4,691,402","4,767,476","4,850,227","4,938,935","5,042,538","5,171,633","5,332,982","5,530,218","5,759,424","6,010,035","6,266,865","6,517,912","6,760,371","6,994,451","7,214,832","7,416,083","7,594,547",null,1966,Flood,JOR,Jordan,1,259,92,3200,2500,5792,1400000
Kenya,KEN,"Population, total",SP.POP.TOTL,"8,105,440","8,361,442","8,628,973","8,908,425","9,200,158","9,504,702","9,822,505","10,154,489","10,502,250","10,867,717","11,252,466","11,657,479","12,083,165","12,529,810","12,997,447","13,486,241","13,995,974","14,527,187","15,081,598","15,661,414","16,267,906","16,901,181","17,559,778","18,241,331","18,942,599","19,660,713","20,393,724","21,140,344","21,899,004","22,668,238","23,446,229","24,234,087","25,029,754","25,824,736","26,608,089","27,373,035","28,116,027","28,842,245","29,564,614","30,301,240","31,065,820","31,863,280","32,691,980","33,551,079","34,437,460","35,349,040","36,286,015","37,250,540","38,244,442","39,269,988","40,328,313","41,419,954","42,542,978","43,692,881","44,863,583","46,050,302",null,1964,Flood,KEN,Kenya,1,null,null,15000,null,15000,null
Kenya,KEN,"Population, total",SP.POP.TOTL,"8,105,440","8,361,442","8,628,973","8,908,425","9,200,158","9,504,702","9,822,505","10,154,489","10,502,250","10,867,717","11,252,466","11,657,479","12,083,165","12,529,810","12,997,447","13,486,241","13,995,974","14,527,187","15,081,598","15,661,414","16,267,906","16,901,181","17,559,778","18,241,331","18,942,599","19,660,713","20,393,724","21,140,344","21,899,004","22,668,238","23,446,229","24,234,087","25,029,754","25,824,736","26,608,089","27,373,035","28,116,027","28,842,245","29,564,614","30,301,240","31,065,820","31,863,280","32,691,980","33,551,079","34,437,460","35,349,040","36,286,015","37,250,540","38,244,442","39,269,988","40,328,313","41,419,954","42,542,978","43,692,881","44,863,583","46,050,302",null,1965,Drought,KEN,Kenya,1,null,null,260000,null,260000,null
Kenya,KEN,"Population, total",SP.POP.TOTL,"8,105,440","8,361,442","8,628,973","8,908,425","9,200,158","9,504,702","9,822,505","10,154,489","10,502,250","10,867,717","11,252,466","11,657,479","12,083,165","12,529,810","12,997,447","13,486,241","13,995,974","14,527,187","15,081,598","15,661,414","16,267,906","16,901,181","17,559,778","18,241,331","18,942,599","19,660,713","20,393,724","21,140,344","21,899,004","22,668,238","23,446,229","24,234,087","25,029,754","25,824,736","26,608,089","27,373,035","28,116,027","28,842,245","29,564,614","30,301,240","31,065,820","31,863,280","32,691,980","33,551,079","34,437,460","35,349,040","36,286,015","37,250,540","38,244,442","39,269,988","40,328,313","41,419,954","42,542,978","43,692,881","44,863,583","46,050,302",null,1968,Flood,KEN,Kenya,1,null,null,null,null,null,50000
Kenya,KEN,"Population, total",SP.POP.TOTL,"8,105,440","8,361,442","8,628,973","8,908,425","9,200,158","9,504,702","9,822,505","10,154,489","10,502,250","10,867,717","11,252,466","11,657,479","12,083,165","12,529,810","12,997,447","13,486,241","13,995,974","14,527,187","15,081,598","15,661,414","16,267,906","16,901,181","17,559,778","18,241,331","18,942,599","19,660,713","20,393,724","21,140,344","21,899,004","22,668,238","23,446,229","24,234,087","25,029,754","25,824,736","26,608,089","27,373,035","28,116,027","28,842,245","29,564,614","30,301,240","31,065,820","31,863,280","32,691,980","33,551,079","34,437,460","35,349,040","36,286,015","37,250,540","38,244,442","39,269,988","40,328,313","41,419,954","42,542,978","43,692,881","44,863,583","46,050,302",null,1971,Drought,KEN,Kenya,1,null,null,150000,null,150000,1500000
Kenya,KEN,"Population, total",SP.POP.TOTL,"8,105,440","8,361,442","8,628,973","8,908,425","9,200,158","9,504,702","9,822,505","10,154,489","10,502,250","10,867,717","11,252,466","11,657,479","12,083,165","12,529,810","12,997,447","13,486,241","13,995,974","14,527,187","15,081,598","15,661,414","16,267,906","16,901,181","17,559,778","18,241,331","18,942,599","19,660,713","20,393,724","21,140,344","21,899,004","22,668,238","23,446,229","24,234,087","25,029,754","25,824,736","26,608,089","27,373,035","28,116,027","28,842,245","29,564,614","30,301,240","31,065,820","31,863,280","32,691,980","33,551,079","34,437,460","35,349,040","36,286,015","37,250,540","38,244,442","39,269,988","40,328,313","41,419,954","42,542,978","43,692,881","44,863,583","46,050,302",null,1975,Flood,KEN,Kenya,1,null,null,16000,null,16000,null
Kenya,KEN,"Population, total",SP.POP.TOTL,"8,105,440","8,361,442","8,628,973","8,908,425","9,200,158","9,504,702","9,822,505","10,154,489","10,502,250","10,867,717","11,252,466","11,657,479","12,083,165","12,529,810","12,997,447","13,486,241","13,995,974","14,527,187","15,081,598","15,661,414","16,267,906","16,901,181","17,559,778","18,241,331","18,942,599","19,660,713","20,393,724","21,140,344","21,899,004","22,668,238","23,446,229","24,234,087","25,029,754","25,824,736","26,608,089","27,373,035","28,116,027","28,842,245","29,564,614","30,301,240","31,065,820","31,863,280","32,691,980","33,551,079","34,437,460","35,349,040","36,286,015","37,250,540","38,244,442","39,269,988","40,328,313","41,419,954","42,542,978","43,692,881","44,863,583","46,050,302",null,1977,Flood,KEN,Kenya,1,100,null,20000,null,20000,10000000
Kiribati,KIR,"Population, total",SP.POP.TOTL,"41,234","42,261","43,312","44,372","45,424","46,455","47,461","48,440","49,389","50,303","51,181","52,020","52,823","53,605","54,382","55,169","55,980","56,815","57,664","58,509","59,340","60,137","60,918","61,760","62,768","64,006","65,519","67,262","69,104","70,863","72,411","73,698","74,773","75,722","76,674","77,727","78,907","80,190","81,556","82,969","84,406","85,858","87,343","88,892","90,545","92,329","94,257","96,310","98,437","100,566","102,648","104,662","106,620","108,544","110,470","112,423",null,1972,Storm,KIR,Kiribati,1,3,null,700,null,700,null
Kiribati,KIR,"Population, total",SP.POP.TOTL,"41,234","42,261","43,312","44,372","45,424","46,455","47,461","48,440","49,389","50,303","51,181","52,020","52,823","53,605","54,382","55,169","55,980","56,815","57,664","58,509","59,340","60,137","60,918","61,760","62,768","64,006","65,519","67,262","69,104","70,863","72,411","73,698","74,773","75,722","76,674","77,727","78,907","80,190","81,556","82,969","84,406","85,858","87,343","88,892","90,545","92,329","94,257","96,310","98,437","100,566","102,648","104,662","106,620","108,544","110,470","112,423",null,1977,Epidemic,KIR,Kiribati,1,17,null,352,null,352,null
Lesotho,LSO,"Population, total",SP.POP.TOTL,"851,412","866,253","881,910","898,342","915,473","933,251","951,736","970,972","990,869","1,011,308","1,032,240","1,053,524","1,075,281","1,098,033","1,122,484","1,149,090","1,177,975","1,208,836","1,241,159","1,274,216","1,307,403","1,340,694","1,374,044","1,406,818","1,438,248","1,467,856","1,495,101","1,520,244","1,544,580","1,569,936","1,597,534","1,627,900","1,660,360","1,693,459","1,725,118","1,753,824","1,779,201","1,801,695","1,821,632","1,839,631","1,856,225","1,871,489","1,885,488","1,898,778","1,912,042","1,925,844","1,940,345","1,955,656","1,972,194","1,990,413","2,010,586","2,032,950","2,057,331","2,083,061","2,109,197","2,135,022",null,1968,Drought,LSO,Lesotho,1,null,null,204000,null,204000,1000000
Lesotho,LSO,"Population, total",SP.POP.TOTL,"851,412","866,253","881,910","898,342","915,473","933,251","951,736","970,972","990,869","1,011,308","1,032,240","1,053,524","1,075,281","1,098,033","1,122,484","1,149,090","1,177,975","1,208,836","1,241,159","1,274,216","1,307,403","1,340,694","1,374,044","1,406,818","1,438,248","1,467,856","1,495,101","1,520,244","1,544,580","1,569,936","1,597,534","1,627,900","1,660,360","1,693,459","1,725,118","1,753,824","1,779,201","1,801,695","1,821,632","1,839,631","1,856,225","1,871,489","1,885,488","1,898,778","1,912,042","1,925,844","1,940,345","1,955,656","1,972,194","1,990,413","2,010,586","2,032,950","2,057,331","2,083,061","2,109,197","2,135,022",null,1974,Epidemic,LSO,Lesotho,1,null,null,500,null,500,null
